question_id,question,reference_answer,key_points,domain/category,evaluation_criteria
CC0372,"In network security: security groups, nacls, and firewalls, how would a cloud architect design an enterprise architecture addressing production challenge 85 for maximum fault tolerance?","To resolve challenge 85 in network security: security groups, nacls, and firewalls, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","network security: security groups, nacls, and firewalls|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in network security: security groups, nacls, and firewalls, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0373,"In identity and access management (iam): roles, policies, and federation, how would a cloud architect design an enterprise architecture addressing production challenge 33 for maximum fault tolerance?","To resolve challenge 33 in identity and access management (iam): roles, policies, and federation, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","identity and access management (iam): roles, policies, and federation|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in identity and access management (iam): roles, policies, and federation, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0374,"In real-world cloud outage and production scenarios, how would a cloud architect design an enterprise architecture addressing production challenge 76 for maximum fault tolerance?","To resolve challenge 76 in real-world cloud outage and production scenarios, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.",real-world cloud outage and production scenarios|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover,Cloud Computing,"Evaluates candidate's cloud architecture competence in real-world cloud outage and production scenarios, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0375,"In compute: virtual machines, serverless, and auto-scaling, how would a cloud architect design an enterprise architecture addressing production challenge 60 for maximum fault tolerance?","To resolve challenge 60 in compute: virtual machines, serverless, and auto-scaling, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","compute: virtual machines, serverless, and auto-scaling|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in compute: virtual machines, serverless, and auto-scaling, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0376,"In cloud computing fundamentals (iaas, paas, saas), how would a cloud architect design an enterprise architecture addressing production challenge 92 for maximum fault tolerance?","To resolve challenge 92 in cloud computing fundamentals (iaas, paas, saas), deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","cloud computing fundamentals (iaas, paas, saas)|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in cloud computing fundamentals (iaas, paas, saas), focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0377,"In caching in the cloud: in-memory datastores and cdns, how would a cloud architect design an enterprise architecture addressing production challenge 106 for maximum fault tolerance?","To resolve challenge 106 in caching in the cloud: in-memory datastores and cdns, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.",caching in the cloud: in-memory datastores and cdns|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover,Cloud Computing,"Evaluates candidate's cloud architecture competence in caching in the cloud: in-memory datastores and cdns, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0378,"In cloud security: encryption, key management (kms), and secrets, how would a cloud architect design an enterprise architecture addressing production challenge 78 for maximum fault tolerance?","To resolve challenge 78 in cloud security: encryption, key management (kms), and secrets, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","cloud security: encryption, key management (kms), and secrets|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in cloud security: encryption, key management (kms), and secrets, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0379,"In infrastructure as code (iac): terraform and cloudformation, how would a cloud architect design an enterprise architecture addressing production challenge 81 for maximum fault tolerance?","To resolve challenge 81 in infrastructure as code (iac): terraform and cloudformation, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.",infrastructure as code (iac): terraform and cloudformation|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover,Cloud Computing,"Evaluates candidate's cloud architecture competence in infrastructure as code (iac): terraform and cloudformation, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0380,"In container orchestration in the cloud: ecs, eks, and kubernetes, how would a cloud architect design an enterprise architecture addressing production challenge 3 for maximum fault tolerance?","To resolve challenge 3 in container orchestration in the cloud: ecs, eks, and kubernetes, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","container orchestration in the cloud: ecs, eks, and kubernetes|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in container orchestration in the cloud: ecs, eks, and kubernetes, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0381,"In managed cloud databases: relational (rds, aurora) and nosql (dynamodb), how would a cloud architect design an enterprise architecture addressing production challenge 114 for maximum fault tolerance?","To resolve challenge 114 in managed cloud databases: relational (rds, aurora) and nosql (dynamodb), deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","managed cloud databases: relational (rds, aurora) and nosql (dynamodb)|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in managed cloud databases: relational (rds, aurora) and nosql (dynamodb), focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0382,"In cloud cost optimization, right-sizing, and finops, how would a cloud architect design an enterprise architecture addressing production challenge 36 for maximum fault tolerance?","To resolve challenge 36 in cloud cost optimization, right-sizing, and finops, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","cloud cost optimization, right-sizing, and finops|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in cloud cost optimization, right-sizing, and finops, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0383,"In managed cloud databases: relational (rds, aurora) and nosql (dynamodb), how would a cloud architect design an enterprise architecture addressing production challenge 79 for maximum fault tolerance?","To resolve challenge 79 in managed cloud databases: relational (rds, aurora) and nosql (dynamodb), deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","managed cloud databases: relational (rds, aurora) and nosql (dynamodb)|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in managed cloud databases: relational (rds, aurora) and nosql (dynamodb), focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0384,"In observability: cloud monitoring, logging, and tracing, how would a cloud architect design an enterprise architecture addressing production challenge 122 for maximum fault tolerance?","To resolve challenge 122 in observability: cloud monitoring, logging, and tracing, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","observability: cloud monitoring, logging, and tracing|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in observability: cloud monitoring, logging, and tracing, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0385,"In networking: vpc architecture, subnets, routing, and gateways, how would a cloud architect design an enterprise architecture addressing production challenge 48 for maximum fault tolerance?","To resolve challenge 48 in networking: vpc architecture, subnets, routing, and gateways, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","networking: vpc architecture, subnets, routing, and gateways|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in networking: vpc architecture, subnets, routing, and gateways, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0386,"In multi-cloud architectures and migration strategies, how would a cloud architect design an enterprise architecture addressing production challenge 17 for maximum fault tolerance?","To resolve challenge 17 in multi-cloud architectures and migration strategies, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.",multi-cloud architectures and migration strategies|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover,Cloud Computing,"Evaluates candidate's cloud architecture competence in multi-cloud architectures and migration strategies, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0387,"In real-world cloud outage and production scenarios, how would a cloud architect design an enterprise architecture addressing production challenge 50 for maximum fault tolerance?","To resolve challenge 50 in real-world cloud outage and production scenarios, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.",real-world cloud outage and production scenarios|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover,Cloud Computing,"Evaluates candidate's cloud architecture competence in real-world cloud outage and production scenarios, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0388,"In cloud computing fundamentals (iaas, paas, saas), how would a cloud architect design an enterprise architecture addressing production challenge 20 for maximum fault tolerance?","To resolve challenge 20 in cloud computing fundamentals (iaas, paas, saas), deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","cloud computing fundamentals (iaas, paas, saas)|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in cloud computing fundamentals (iaas, paas, saas), focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0389,"In cloud regions, availability zones, and global infrastructure, how would a cloud architect design an enterprise architecture addressing production challenge 20 for maximum fault tolerance?","To resolve challenge 20 in cloud regions, availability zones, and global infrastructure, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","cloud regions, availability zones, and global infrastructure|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in cloud regions, availability zones, and global infrastructure, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0390,"In storage: object storage, block storage, and lifecycle policies, how would a cloud architect design an enterprise architecture addressing production challenge 67 for maximum fault tolerance?","To resolve challenge 67 in storage: object storage, block storage, and lifecycle policies, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","storage: object storage, block storage, and lifecycle policies|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in storage: object storage, block storage, and lifecycle policies, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0391,"In compute: virtual machines, serverless, and auto-scaling, how would a cloud architect design an enterprise architecture addressing production challenge 111 for maximum fault tolerance?","To resolve challenge 111 in compute: virtual machines, serverless, and auto-scaling, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","compute: virtual machines, serverless, and auto-scaling|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in compute: virtual machines, serverless, and auto-scaling, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0392,"In network security: security groups, nacls, and firewalls, how would a cloud architect design an enterprise architecture addressing production challenge 55 for maximum fault tolerance?","To resolve challenge 55 in network security: security groups, nacls, and firewalls, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","network security: security groups, nacls, and firewalls|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in network security: security groups, nacls, and firewalls, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0393,"In managed cloud databases: relational (rds, aurora) and nosql (dynamodb), how would a cloud architect design an enterprise architecture addressing production challenge 25 for maximum fault tolerance?","To resolve challenge 25 in managed cloud databases: relational (rds, aurora) and nosql (dynamodb), deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","managed cloud databases: relational (rds, aurora) and nosql (dynamodb)|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in managed cloud databases: relational (rds, aurora) and nosql (dynamodb), focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0394,"In caching in the cloud: in-memory datastores and cdns, how would a cloud architect design an enterprise architecture addressing production challenge 99 for maximum fault tolerance?","To resolve challenge 99 in caching in the cloud: in-memory datastores and cdns, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.",caching in the cloud: in-memory datastores and cdns|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover,Cloud Computing,"Evaluates candidate's cloud architecture competence in caching in the cloud: in-memory datastores and cdns, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0395,"In infrastructure as code (iac): terraform and cloudformation, how would a cloud architect design an enterprise architecture addressing production challenge 7 for maximum fault tolerance?","To resolve challenge 7 in infrastructure as code (iac): terraform and cloudformation, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.",infrastructure as code (iac): terraform and cloudformation|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover,Cloud Computing,"Evaluates candidate's cloud architecture competence in infrastructure as code (iac): terraform and cloudformation, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0396,"In container orchestration in the cloud: ecs, eks, and kubernetes, how would a cloud architect design an enterprise architecture addressing production challenge 107 for maximum fault tolerance?","To resolve challenge 107 in container orchestration in the cloud: ecs, eks, and kubernetes, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","container orchestration in the cloud: ecs, eks, and kubernetes|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in container orchestration in the cloud: ecs, eks, and kubernetes, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0397,"In cloud cost optimization, right-sizing, and finops, how would a cloud architect design an enterprise architecture addressing production challenge 7 for maximum fault tolerance?","To resolve challenge 7 in cloud cost optimization, right-sizing, and finops, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","cloud cost optimization, right-sizing, and finops|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in cloud cost optimization, right-sizing, and finops, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0398,"In disaster recovery, business continuity, and high availability, how would a cloud architect design an enterprise architecture addressing production challenge 100 for maximum fault tolerance?","To resolve challenge 100 in disaster recovery, business continuity, and high availability, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","disaster recovery, business continuity, and high availability|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in disaster recovery, business continuity, and high availability, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0399,"In cloud security: encryption, key management (kms), and secrets, how would a cloud architect design an enterprise architecture addressing production challenge 19 for maximum fault tolerance?","To resolve challenge 19 in cloud security: encryption, key management (kms), and secrets, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","cloud security: encryption, key management (kms), and secrets|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in cloud security: encryption, key management (kms), and secrets, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0400,"In networking: vpc architecture, subnets, routing, and gateways, how would a cloud architect design an enterprise architecture addressing production challenge 103 for maximum fault tolerance?","To resolve challenge 103 in networking: vpc architecture, subnets, routing, and gateways, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","networking: vpc architecture, subnets, routing, and gateways|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in networking: vpc architecture, subnets, routing, and gateways, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0401,"In disaster recovery, business continuity, and high availability, how would a cloud architect design an enterprise architecture addressing production challenge 125 for maximum fault tolerance?","To resolve challenge 125 in disaster recovery, business continuity, and high availability, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","disaster recovery, business continuity, and high availability|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in disaster recovery, business continuity, and high availability, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0402,"In observability: cloud monitoring, logging, and tracing, how would a cloud architect design an enterprise architecture addressing production challenge 80 for maximum fault tolerance?","To resolve challenge 80 in observability: cloud monitoring, logging, and tracing, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","observability: cloud monitoring, logging, and tracing|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in observability: cloud monitoring, logging, and tracing, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0403,"In networking: vpc architecture, subnets, routing, and gateways, how would a cloud architect design an enterprise architecture addressing production challenge 76 for maximum fault tolerance?","To resolve challenge 76 in networking: vpc architecture, subnets, routing, and gateways, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","networking: vpc architecture, subnets, routing, and gateways|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in networking: vpc architecture, subnets, routing, and gateways, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0404,"In real-world cloud outage and production scenarios, how would a cloud architect design an enterprise architecture addressing production challenge 62 for maximum fault tolerance?","To resolve challenge 62 in real-world cloud outage and production scenarios, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.",real-world cloud outage and production scenarios|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover,Cloud Computing,"Evaluates candidate's cloud architecture competence in real-world cloud outage and production scenarios, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0405,"In compute: virtual machines, serverless, and auto-scaling, how would a cloud architect design an enterprise architecture addressing production challenge 86 for maximum fault tolerance?","To resolve challenge 86 in compute: virtual machines, serverless, and auto-scaling, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","compute: virtual machines, serverless, and auto-scaling|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in compute: virtual machines, serverless, and auto-scaling, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0406,"In identity and access management (iam): roles, policies, and federation, how would a cloud architect design an enterprise architecture addressing production challenge 115 for maximum fault tolerance?","To resolve challenge 115 in identity and access management (iam): roles, policies, and federation, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","identity and access management (iam): roles, policies, and federation|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in identity and access management (iam): roles, policies, and federation, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0407,"In storage: object storage, block storage, and lifecycle policies, how would a cloud architect design an enterprise architecture addressing production challenge 105 for maximum fault tolerance?","To resolve challenge 105 in storage: object storage, block storage, and lifecycle policies, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","storage: object storage, block storage, and lifecycle policies|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in storage: object storage, block storage, and lifecycle policies, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0408,"In network security: security groups, nacls, and firewalls, how would a cloud architect design an enterprise architecture addressing production challenge 36 for maximum fault tolerance?","To resolve challenge 36 in network security: security groups, nacls, and firewalls, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","network security: security groups, nacls, and firewalls|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in network security: security groups, nacls, and firewalls, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0409,"In identity and access management (iam): roles, policies, and federation, how would a cloud architect design an enterprise architecture addressing production challenge 11 for maximum fault tolerance?","To resolve challenge 11 in identity and access management (iam): roles, policies, and federation, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","identity and access management (iam): roles, policies, and federation|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in identity and access management (iam): roles, policies, and federation, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0410,"In cloud computing fundamentals (iaas, paas, saas), how would a cloud architect design an enterprise architecture addressing production challenge 39 for maximum fault tolerance?","To resolve challenge 39 in cloud computing fundamentals (iaas, paas, saas), deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","cloud computing fundamentals (iaas, paas, saas)|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in cloud computing fundamentals (iaas, paas, saas), focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0411,"In multi-cloud architectures and migration strategies, how would a cloud architect design an enterprise architecture addressing production challenge 61 for maximum fault tolerance?","To resolve challenge 61 in multi-cloud architectures and migration strategies, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.",multi-cloud architectures and migration strategies|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover,Cloud Computing,"Evaluates candidate's cloud architecture competence in multi-cloud architectures and migration strategies, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0412,"In cloud security: encryption, key management (kms), and secrets, how would a cloud architect design an enterprise architecture addressing production challenge 7 for maximum fault tolerance?","To resolve challenge 7 in cloud security: encryption, key management (kms), and secrets, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","cloud security: encryption, key management (kms), and secrets|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in cloud security: encryption, key management (kms), and secrets, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0413,"In storage: object storage, block storage, and lifecycle policies, how would a cloud architect design an enterprise architecture addressing production challenge 120 for maximum fault tolerance?","To resolve challenge 120 in storage: object storage, block storage, and lifecycle policies, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","storage: object storage, block storage, and lifecycle policies|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in storage: object storage, block storage, and lifecycle policies, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0414,"In managed cloud databases: relational (rds, aurora) and nosql (dynamodb), how would a cloud architect design an enterprise architecture addressing production challenge 61 for maximum fault tolerance?","To resolve challenge 61 in managed cloud databases: relational (rds, aurora) and nosql (dynamodb), deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","managed cloud databases: relational (rds, aurora) and nosql (dynamodb)|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in managed cloud databases: relational (rds, aurora) and nosql (dynamodb), focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0415,"In container orchestration in the cloud: ecs, eks, and kubernetes, how would a cloud architect design an enterprise architecture addressing production challenge 118 for maximum fault tolerance?","To resolve challenge 118 in container orchestration in the cloud: ecs, eks, and kubernetes, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.","container orchestration in the cloud: ecs, eks, and kubernetes|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover",Cloud Computing,"Evaluates candidate's cloud architecture competence in container orchestration in the cloud: ecs, eks, and kubernetes, focusing on resilient infrastructure design, security compliance, and operational reliability."
CC0416,"In caching in the cloud: in-memory datastores and cdns, how would a cloud architect design an enterprise architecture addressing production challenge 75 for maximum fault tolerance?","To resolve challenge 75 in caching in the cloud: in-memory datastores and cdns, deploy across multiple Availability Zones with automated health checks and auto-scaling, implement least-privilege IAM policies and KMS envelope encryption, establish automated Terraform IaC pipelines, and configure continuous monitoring with automated failover alarms.",caching in the cloud: in-memory datastores and cdns|multi-AZ deployment|least privilege IAM|Terraform IaC|automated failover,Cloud Computing,"Evaluates candidate's cloud architecture competence in caching in the cloud: in-memory datastores and cdns, focusing on resilient infrastructure design, security compliance, and operational reliability."
